trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
M4-M4M2_1-17-647-2025-09-17-1_1-31274306171,M4,31274306171,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_647_17_2025-09-17_1,M4M2_1,0,0
A57-A140-13-14-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A57135461188771,A140,0,0
M4-M4M2_1-17-771-2025-09-17-1_1-6805419591,M4,6805419591,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_771_17_2025-09-17_1,M4M2_1,0,0
A57-A141-1-3-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5715461188771,A141,0,0
M1-M1M2_1-18-231-2025-09-17-1_1-41666629601,M1,41666629601,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_231_18_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-19-156-2025-09-17-1_1-7749376361,M1,7749376361,СЛИВНИЦА,,,M1M2_0_156_19_2025-09-17_1,M1M2_0,0,0
A57-A140-11-6-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A57115461188771,A140,0,0
M1-M1M2_0-20-30-2025-09-17-1_1-40195737511,M1,40195737511,СЛИВНИЦА,,,M1M2_0_30_20_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-17-26-2025-09-17-1_1-38733507581,M1,38733507581,СЛИВНИЦА,,,M1M2_0_26_17_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-18-108-2025-09-17-1_1-21372245781,M1,21372245781,СЛИВНИЦА,,,M1M2_0_108_18_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-19-135-2025-09-17-1_1-21264405481,M1,21264405481,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_135_19_2025-09-17_1,M1M2_1,0,0
A52-A3568-2-22-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52215165054651,A3568,0,0
M4-M4M2_1-21-37-2025-09-17-1_1-11675044911,M4,11675044911,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_37_21_2025-09-17_1,M4M2_1,0,0
A52-A4026-4-9-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52415165054651,A4026,0,0
A52-A3568-4-12-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52415165054651,A3568,0,0
M1-M1M2_0-17-70-2025-09-17-1_1-38289291131,M1,38289291131,СЛИВНИЦА,,,M1M2_0_70_17_2025-09-17_1,M1M2_0,0,0
A52-A3568-1-16-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52115165054651,A3568,0,0
M1-M1M2_1-17-819-2025-09-17-1_1-32241370871,M1,32241370871,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_819_17_2025-09-17_1,M1M2_1,0,0
M4-M4M2_0-19-28-2025-09-17-1_1-9204298271,M4,9204298271,СЛИВНИЦА,,,M4M2_0_28_19_2025-09-17_1,M4M2_0,0,0
M1-M1M2_1-19-65-2025-09-17-1_1-26822231041,M1,26822231041,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_65_19_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-20-823-2025-09-17-1_1-4009569361,M1,4009569361,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_823_20_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-20-59-2025-09-17-1_1-9619375391,M1,9619375391,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_59_20_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-16-620-2025-09-17-1_1-42514914871,M1,42514914871,СЛИВНИЦА,,,M1M2_0_620_16_2025-09-17_1,M1M2_0,0,0
M4-M4M2_0-17-672-2025-09-17-1_1-26240219701,M4,26240219701,СЛИВНИЦА,,,M4M2_0_672_17_2025-09-17_1,M4M2_0,0,0
M4-M4M2_1-17-713-2025-09-17-1_1-19463743191,M4,19463743191,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_713_17_2025-09-17_1,M4M2_1,0,0
M1-M1M2_0-18-54-2025-09-17-1_1-9015095641,M1,9015095641,СЛИВНИЦА,,,M1M2_0_54_18_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-18-91-2025-09-17-1_1-18142773141,M1,18142773141,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_91_18_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-18-250-2025-09-17-1_1-958144581,M1,958144581,СЛИВНИЦА,,,M1M2_0_250_18_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-20-789-2025-09-17-1_1-27356576171,M1,27356576171,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_789_20_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-21-491-2025-09-17-1_1-5611038671,M4,5611038671,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_491_21_2025-09-17_1,M4M2_1,0,0
M1-M1M2_0-21-688-2025-09-17-1_1-208457151,M1,208457151,СЛИВНИЦА,,,M1M2_0_688_21_2025-09-17_1,M1M2_0,0,0
M4-M4M2_1-22-799-2025-09-17-1_1-11469299691,M4,11469299691,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_799_22_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-23-322-2025-09-17-1_1-15285415051,M4,15285415051,СЛИВНИЦА,,,M4M2_0_322_23_2025-09-17_1,M4M2_0,0,0
M1-M1M2_0-21-266-2025-09-17-1_1-29685741951,M1,29685741951,СЛИВНИЦА,,,M1M2_0_266_21_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-21-576-2025-09-17-1_1-9048306191,M1,9048306191,СЛИВНИЦА,,,M1M2_0_576_21_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-22-732-2025-09-17-1_1-30698259461,M1,30698259461,СЛИВНИЦА,,,M1M2_0_732_22_2025-09-17_1,M1M2_0,0,0
M4-M4M2_0-22-822-2025-09-17-1_1-10844034851,M4,10844034851,КОНСТАНТИН ВЕЛИЧКОВ,,,M4M2_0_822_22_2025-09-17_1,M4M2_0,0,0
M1-M1M2_0-22-132-2025-09-17-1_1-30166199801,M1,30166199801,СЛИВНИЦА,,,M1M2_0_132_22_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-23-60-2025-09-17-1_1-37977561011,M1,37977561011,СЛИВНИЦА,,,M1M2_0_60_23_2025-09-17_1,M1M2_0,0,0
M4-M4M2_0-21-390-2025-09-17-1_1-36566148661,M4,36566148661,СЛИВНИЦА,,,M4M2_0_390_21_2025-09-17_1,M4M2_0,0,0
M4-M4M2_0-21-514-2025-09-17-1_1-3690711801,M4,3690711801,СЛИВНИЦА,,,M4M2_0_514_21_2025-09-17_1,M4M2_0,0,0
M1-M1M2_1-21-557-2025-09-17-1_1-26872821091,M1,26872821091,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_557_21_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-21-669-2025-09-17-1_1-5076430011,M1,5076430011,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_669_21_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-22-111-2025-09-17-1_1-37847715721,M1,37847715721,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_111_22_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-23-192-2025-09-17-1_1-14054636391,M1,14054636391,СЛИВНИЦА,,,M1M2_0_192_23_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-23-260-2025-09-17-1_1-2999640351,M1,2999640351,СЛИВНИЦА,,,M1M2_0_260_23_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-21-107-2025-09-17-1_1-6540454481,M1,6540454481,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_107_21_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-21-305-2025-09-17-1_1-8416629871,M4,8416629871,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_305_21_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-21-328-2025-09-17-1_1-5322792531,M4,5322792531,СЛИВНИЦА,,,M4M2_0_328_21_2025-09-17_1,M4M2_0,0,0
M1-M1M2_0-22-626-2025-09-17-1_1-28291351921,M1,28291351921,СЛИВНИЦА,,,M1M2_0_626_22_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-23-243-2025-09-17-1_1-31133623431,M1,31133623431,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_243_23_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-21-249-2025-09-17-1_1-16052343711,M1,16052343711,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_249_21_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-21-613-2025-09-17-1_1-19793423521,M1,19793423521,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_613_21_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-21-632-2025-09-17-1_1-19546330781,M1,19546330781,СЛИВНИЦА,,,M1M2_0_632_21_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-22-570-2025-09-17-1_1-37165790261,M1,37165790261,СЛИВНИЦА,,,M1M2_0_570_22_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-22-776-2025-09-17-1_1-10991523301,M1,10991523301,СЛИВНИЦА,,,M1M2_0_776_22_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-22-34-2025-09-17-1_1-38042019531,M1,38042019531,СЛИВНИЦА,,,M1M2_0_34_22_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-21-126-2025-09-17-1_1-30866384501,M1,30866384501,СЛИВНИЦА,,,M1M2_0_126_21_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-21-198-2025-09-17-1_1-25082079231,M1,25082079231,СЛИВНИЦА,,,M1M2_0_198_21_2025-09-17_1,M1M2_0,0,0
M4-M4M2_1-21-429-2025-09-17-1_1-12191602601,M4,12191602601,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_429_21_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-21-452-2025-09-17-1_1-25432452771,M4,25432452771,СЛИВНИЦА,,,M4M2_0_452_21_2025-09-17_1,M4M2_0,0,0
M1-M1M2_1-22-551-2025-09-17-1_1-31045733561,M1,31045733561,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_551_22_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-22-682-2025-09-17-1_1-34132991821,M1,34132991821,СЛИВНИЦА,,,M1M2_0_682_22_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-22-761-2025-09-17-1_1-23791841371,M1,23791841371,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_761_22_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-23-171-2025-09-17-1_1-29712494791,M1,29712494791,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_171_23_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-23-297-2025-09-17-1_1-12652435491,M4,12652435491,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_297_23_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-23-384-2025-09-17-1_1-2442548491,M4,2442548491,СЛИВНИЦА,,,M4M2_0_384_23_2025-09-17_1,M4M2_0,0,0
M4-M4M2_1-23-423-2025-09-17-1_1-35580924761,M4,35580924761,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_423_23_2025-09-17_1,M4M2_1,0,0
M1-M1M2_1-22-607-2025-09-17-1_1-15173509861,M1,15173509861,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_607_22_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-22-715-2025-09-17-1_1-19328371581,M1,19328371581,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_715_22_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-22-47-2025-09-17-1_1-40716373061,M1,40716373061,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_47_22_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-23-361-2025-09-17-1_1-39379062791,M4,39379062791,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_361_23_2025-09-17_1,M4M2_1,0,0
M1-M1M2_1-21-177-2025-09-17-1_1-27147804951,M1,27147804951,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_177_21_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-21-367-2025-09-17-1_1-13981487191,M4,13981487191,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_367_21_2025-09-17_1,M4M2_1,0,0
M1-M1M2_1-22-663-2025-09-17-1_1-40078019801,M1,40078019801,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_663_22_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-22-64-2025-09-17-1_1-8369263281,M1,8369263281,СЛИВНИЦА,,,M1M2_0_64_22_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-23-41-2025-09-17-1_1-11528957131,M1,11528957131,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_41_23_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-23-101-2025-09-17-1_1-32606019481,M1,32606019481,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_101_23_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-23-120-2025-09-17-1_1-32132069341,M1,32132069341,СЛИВНИЦА,,,M1M2_0_120_23_2025-09-17_1,M1M2_0,0,0
M4-M4M2_0-24-66-2025-09-17-1_1-39904625771,M4,39904625771,СЛИВНИЦА,,,M4M2_0_66_24_2025-09-17_1,M4M2_0,0,0
M4-M4M2_1-24-121-2025-09-17-1_1-32762085221,M4,32762085221,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_121_24_2025-09-17_1,M4M2_1,0,0
M1-M1M2_0-24-306-2025-09-17-1_1-40332490631,M1,40332490631,СЛИВНИЦА,,,M1M2_0_306_24_2025-09-17_1,M1M2_0,0,0
A105-A3614-2-8-27421498680,A105,27421498680,С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,,,A105227421498680,A3614,0,0
A105-A3461-3-19-27421498680,A105,27421498680,МЕТРОСТАНЦИЯ МИЗИЯ,,,A105327421498680,A3461,0,0
A101-A1590-6-11-32642433461,A101,32642433461,Ж.К. ЛЮЛИН-8,,,A101632642433461,A1590,0,0
A101-A3611-2-14-32642433461,A101,32642433461,КРАЯ НА КВ. МИХАЙЛОВО,,,A101232642433461,A3611,0,0
A61-A4010-1-2-42794041120,A61,42794041120,ЗЛАТНИ МОСТОВЕ,,,A61142794041120,A4010,0,0
A61-A4009-3-7-42794041120,A61,42794041120,БУЛ. ЧЕРНИ ВРЪХ,,,A61342794041120,A4009,0,0
A61-A4010-3-8-42794041120,A61,42794041120,ЗЛАТНИ МОСТОВЕ,,,A61342794041120,A4010,0,0
A9-A4257-10-7-268767471,A9,268767471,ЗООПАРКА,,,A910268767471,A4257,0,0
A9-A806-6-16-268767471,A9,268767471,АП ЗЕМЛЯНЕ,,,A96268767471,A806,0,0
A57-A140-3-12-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5735461188771,A140,0,0
A57-A140-9-22-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5795461188771,A140,0,0
A57-A141-4-5-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5745461188771,A141,0,0
A57-A140-12-20-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A57125461188771,A140,0,0
M4-M4M2_0-23-446-2025-09-17-1_1-22123691141,M4,22123691141,СЛИВНИЦА,,,M4M2_0_446_23_2025-09-17_1,M4M2_0,0,0
M4-M4M2_1-23-485-2025-09-17-1_1-16732579641,M4,16732579641,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_485_23_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-23-572-2025-09-17-1_1-16042818381,M4,16042818381,СЛИВНИЦА,,,M4M2_0_572_23_2025-09-17_1,M4M2_0,0,0
M4-M4M2_0-23-642-2025-09-17-1_1-33803631161,M4,33803631161,СЛИВНИЦА,,,M4M2_0_642_23_2025-09-17_1,M4M2_0,0,0
M4-M4M2_1-24-43-2025-09-17-1_1-32059730931,M4,32059730931,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_43_24_2025-09-17_1,M4M2_1,0,0
M1-M1M2_1-24-339-2025-09-17-1_1-3043103421,M1,3043103421,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_339_24_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-24-439-2025-09-17-1_1-36585429911,M1,36585429911,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_439_24_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-25-436-2025-09-17-1_1-41769255121,M1,41769255121,СЛИВНИЦА,,,M1M2_0_436_25_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-25-469-2025-09-17-1_1-2330914511,M1,2330914511,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_469_25_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-23-745-2025-09-17-1_1-35474523211,M4,35474523211,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_745_23_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-24-240-2025-09-17-1_1-35891858931,M4,35891858931,СЛИВНИЦА,,,M4M2_0_240_24_2025-09-17_1,M4M2_0,0,0
M1-M1M2_0-24-556-2025-09-17-1_1-25579733801,M1,25579733801,СЛИВНИЦА,,,M1M2_0_556_24_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-24-595-2025-09-17-1_1-39487490021,M1,39487490021,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_595_24_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-25-51-2025-09-17-1_1-207062551,M4,207062551,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_51_25_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-23-508-2025-09-17-1_1-11194587991,M4,11194587991,СЛИВНИЦА,,,M4M2_0_508_23_2025-09-17_1,M4M2_0,0,0
M4-M4M2_1-23-685-2025-09-17-1_1-23357531661,M4,23357531661,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_685_23_2025-09-17_1,M4M2_1,0,0
M1-M1M2_1-24-289-2025-09-17-1_1-30514866501,M1,30514866501,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_289_24_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-24-506-2025-09-17-1_1-22283921931,M1,22283921931,СЛИВНИЦА,,,M1M2_0_506_24_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-25-386-2025-09-17-1_1-42178423901,M1,42178423901,СЛИВНИЦА,,,M1M2_0_386_25_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-24-539-2025-09-17-1_1-22160392401,M1,22160392401,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_539_24_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-24-670-2025-09-17-1_1-37556581171,M1,37556581171,СЛИВНИЦА,,,M1M2_0_670_24_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-25-201-2025-09-17-1_1-4125736991,M1,4125736991,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_201_25_2025-09-17_1,M1M2_1,0,0
M4-M4M2_0-23-768-2025-09-17-1_1-26407224231,M4,26407224231,СЛИВНИЦА,,,M4M2_0_768_23_2025-09-17_1,M4M2_0,0,0
M1-M1M2_1-24-489-2025-09-17-1_1-40155888801,M1,40155888801,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_489_24_2025-09-17_1,M1M2_1,0,0
M4-M4M2_1-24-705-2025-09-17-1_1-16083050581,M4,16083050581,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_705_24_2025-09-17_1,M4M2_1,0,0
M1-M1M2_1-25-129-2025-09-17-1_1-15604523721,M1,15604523721,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_129_25_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-24-389-2025-09-17-1_1-18669904971,M1,18669904971,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_389_24_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-25-319-2025-09-17-1_1-5168815771,M1,5168815771,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_319_25_2025-09-17_1,M1M2_1,0,0
M1-M1M2_1-25-419-2025-09-17-1_1-15702458001,M1,15702458001,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_419_25_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-24-456-2025-09-17-1_1-11140729511,M1,11140729511,СЛИВНИЦА,,,M1M2_0_456_24_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-25-150-2025-09-17-1_1-24039518431,M1,24039518431,СЛИВНИЦА,,,M1M2_0_150_25_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-25-222-2025-09-17-1_1-2023147511,M1,2023147511,СЛИВНИЦА,,,M1M2_0_222_25_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-25-336-2025-09-17-1_1-5155234211,M1,5155234211,СЛИВНИЦА,,,M1M2_0_336_25_2025-09-17_1,M1M2_0,0,0
M1-M1M2_1-25-369-2025-09-17-1_1-13290290421,M1,13290290421,БИЗНЕС ПАРК СОФИЯ,,,M1M2_1_369_25_2025-09-17_1,M1M2_1,0,0
M1-M1M2_0-24-356-2025-09-17-1_1-21652128901,M1,21652128901,СЛИВНИЦА,,,M1M2_0_356_24_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-24-406-2025-09-17-1_1-16303620261,M1,16303620261,СЛИВНИЦА,,,M1M2_0_406_24_2025-09-17_1,M1M2_0,0,0
M1-M1M2_0-24-614-2025-09-17-1_1-27225897831,M1,27225897831,СЛИВНИЦА,,,M1M2_0_614_24_2025-09-17_1,M1M2_0,0,0
M4-M4M2_1-23-547-2025-09-17-1_1-5145094571,M4,5145094571,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_547_23_2025-09-17_1,M4M2_1,0,0
M4-M4M2_1-23-617-2025-09-17-1_1-33763672891,M4,33763672891,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_617_23_2025-09-17_1,M4M2_1,0,0
M4-M4M2_0-23-710-2025-09-17-1_1-10015528361,M4,10015528361,СЛИВНИЦА,,,M4M2_0_710_23_2025-09-17_1,M4M2_0,0,0
M4-M4M2_0-24-152-2025-09-17-1_1-34418774231,M4,34418774231,СЛИВНИЦА,,,M4M2_0_152_24_2025-09-17_1,M4M2_0,0,0
M4-M4M2_1-24-211-2025-09-17-1_1-15097874081,M4,15097874081,ЛЕТИЩЕ СОФИЯ,,,M4M2_1_211_24_2025-09-17_1,M4M2_1,0,0
A52-A4026-4-21-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52415165054651,A4026,0,0
A52-A4026-5-12-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52515165054651,A4026,0,0
A52-A4026-4-13-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52415165054651,A4026,0,0
A52-A4026-5-20-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52515165054651,A4026,0,0
A52-A3568-3-10-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52315165054651,A3568,0,0
A52-A3568-2-20-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52215165054651,A3568,0,0
A52-A3568-4-22-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52415165054651,A3568,0,0
A57-A140-9-16-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5795461188771,A140,0,0
A57-A141-2-11-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5725461188771,A141,0,0
A52-A3568-1-20-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52115165054651,A3568,0,0
A52-A3568-5-11-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52515165054651,A3568,0,0
A57-A140-6-6-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5765461188771,A140,0,0
A57-A141-8-5-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5785461188771,A141,0,0
A57-A140-3-4-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5735461188771,A140,0,0
A52-A3568-4-6-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52415165054651,A3568,0,0
A52-A4026-5-18-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52515165054651,A4026,0,0
A52-A4026-1-19-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52115165054651,A4026,0,0
A57-A140-4-14-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5745461188771,A140,0,0
A57-A141-4-17-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5745461188771,A141,0,0
A57-A141-7-19-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5775461188771,A141,0,0
A57-A141-3-19-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5735461188771,A141,0,0
A52-A3568-5-17-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52515165054651,A3568,0,0
A57-A140-2-22-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5725461188771,A140,0,0
A57-A141-5-17-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5755461188771,A141,0,0
A57-A140-5-4-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5755461188771,A140,0,0
A52-A3568-3-14-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52315165054651,A3568,0,0
A57-A140-1-20-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5715461188771,A140,0,0
A57-A140-7-20-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5775461188771,A140,0,0
A57-A141-13-5-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A57135461188771,A141,0,0
A52-A4026-1-5-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52115165054651,A4026,0,0
A57-A140-3-10-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5735461188771,A140,0,0
A52-A3568-2-10-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52215165054651,A3568,0,0
A52-A4026-4-3-15165054651,A52,15165054651,ЦЕНТРАЛНА ГАРА,,,A52415165054651,A4026,0,0
A57-A141-11-5-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A57115461188771,A141,0,0
A57-A140-11-12-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A57115461188771,A140,0,0
A57-A141-7-21-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5775461188771,A141,0,0
A57-A141-10-21-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A57105461188771,A141,0,0
A52-A3568-3-20-15165054651,A52,15165054651,ПЛОЩАДА КВ. ВРАЖДЕБНА,,,A52315165054651,A3568,0,0
A57-A290-11-23-5461188771,A57,5461188771,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A57115461188771,A290,0,0
A57-A140-8-14-5461188771,A57,5461188771,СТУДЕНТСКИ ГРАД,,,A5785461188771,A140,0,0
